Product Name,Product URL,Product Discount,Product Discount Expiry,Product Price,Product Old Price
Combined baby stroller 3in1 UGO Blue,https://detski-magazin.com/detski-kolicki/kombinirana-bebeshka-kolichka-3v1-ugo-blue-21288.html,,,"418,97лв","523,71лв"
Baby stroller Graco Evo Trio 3in1 Chilli,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-graco-evo-trio-3v1-chilli-22376.html,,,"791,21лв","989,01лв"
Baby stroller Graco Evo Trio 3in1 Sand,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-graco-evo-trio-3v1-sand-22379.html,,,"791,21лв","989,01лв"
Baby stroller Tambero 2 in 1 Tutek Black and White APD01,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-tambero-2-v-1-tutek-black-and-white-apd01-20361.html,,,"648,65лв","810,81лв"
Stroller Guarana KikkaBoo - Green,https://detski-magazin.com/detski-kolicki/detska-kolichka-guarana-kikkaboo-green-22131.html,,,"91,00лв","113,75лв"
Summer baby stroller Kikka boo Fresh Mint,https://detski-magazin.com/letni-kolichki/lyatna-bebeshka-kolichka-kikka-boo-fresh-mint-28700.html,,,"55,93лв","69,91лв"
Summer baby stroller Kikka boo Fresh Gray,https://detski-magazin.com/letni-kolichki/lyatna-bebeshka-kolichka-kikka-boo-fresh-grey-28703.html,,,"55,93лв","69,91лв"
Summer baby stroller Kikka boo Fresh Red,https://detski-magazin.com/letni-kolichki/lyatna-bebeshka-kolichka-kikka-boo-fresh-red-28704.html,,,"55,93лв","69,91лв"
Baby stroller Graco Evo 2in1 Chilli,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-graco-evo-2v1-chilli-22373.html,,,"601,13лв","751,41лв"
Baby stroller Graco Evo 2in1 Gray Yellow,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-graco-evo-2v1-gray-yellow-22374.html,,,"632,81лв","791,01лв"
Baby summer stroller Pine Pink Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-pine-pink-33171.html,,,"157,61лв","197,01лв"
Baby summer stroller Pine Green Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-pine-green-33172.html,,,"157,61лв","197,01лв"
Baby summer stroller Pine Gray Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-pine-grey-33173.html,,,"157,61лв","197,01лв"
Baby summer stroller Kingsy Mint 2020 Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-kingsy-mint-2020-33859.html,,,"118,01лв","147,51лв"
Baby summer stroller Kingsy Pink 2020 Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-kingsy-pink-2020-33860.html,,,"118,01лв","147,51лв"
Baby summer stroller Kingsy Black 2020 Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-kingsy-black-2020-33861.html,,,"118,01лв","147,51лв"
Baby summer stroller Kingsy Gray 2020 Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-kingsy-grey-2020-33862.html,,,"118,01лв","147,51лв"
Baby summer stroller Vivi Gray 2020 Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-vivi-grey-2020-33863.html,,,"110,09лв","137,61лв"
Combined stroller 3 in 1 UGO Beige Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-ugo-beige-39103.html,,,"418,97лв","523,71лв"
Combined stroller 3 in 1 Trinity Blue Melange Golden frame Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-trinity-blue-melange-golden-frame-39139.html,,,"403,14лв","503,92лв"
Combined stroller 2 in 1 Amulett Dark Blue Kikka boo,https://detski-magazin.com/2-v-1/kombinirana-kolichka-2-v-1-amulett-dark-blue-33059.html,,,"205,13лв","256,41лв"
Combined stroller 2 in 1 Amulett Beige Kikka boo,https://detski-magazin.com/2-v-1/kombinirana-kolichka-2-v-1-amulett-beige-33072.html,,,"205,13лв","256,41лв"
Combined stroller 2 in 1 Dotty with transfer seat Brown Kikka boo,https://detski-magazin.com/2-v-1/kombinirana-kolichka-2-v-1-dotty-s-transfsedalka-brown-34197.html,,,"308,10лв","385,12лв"
Combined stroller 2 in 1 Tiara Beige Kikka boo,https://detski-magazin.com/2-v-1/kombinirana-kolichka-2-v-1-tiara-beige-33034.html,,,"285,28лв","335,62лв"
Combined stroller 2 in 1 Tiara Dark Blue Kikka boo,https://detski-magazin.com/2-v-1/kombinirana-kolichka-2-v-1-tiara-dark-blue-33054.html,,,"285,28лв","335,62лв"
Stroller Libro Kikkaboo - Beige,https://detski-magazin.com/detski-kolicki/detska-kolichka-libro-kikkaboo-beige-22114.html,,,"147,02лв","163,35лв"
Stroller Libro Kikkaboo - Blue,https://detski-magazin.com/detski-kolicki/detska-kolichka-libro-kikkaboo-blue-22115.html,,,"147,02лв","163,35лв"
Baby summer stroller Libro Purple Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-libro-purple-32980.html,,,"147,02лв","163,35лв"
Baby stroller Viola Dizain Baby 2in1 - cappuccino,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-viola-dizain-baby-2v1-kapuchino-19399.html,,,"488,30лв","514,00лв"
Baby stroller 3in1 Buba Forester 595 - gray,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-3v1-buba-forester-595-siva-22880.html,,,"892,53лв","939,51лв"
Baby stroller 3in1 Buba Forester 596 - black,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-3v1-buba-forester-596-cherna-22881.html,,,"892,53лв","939,51лв"
Baby stroller 3in1 Buba Forester 597 - dark brown,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-3v1-buba-forester-597-tmno-kafyava-22882.html,,,"892,53лв","939,51лв"
Baby stroller Viola Dizain Baby 2in1 2017 - veronese and white,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-viola-dizain-baby-2v1-2017-veronez-i-byalo-19888.html,,,"466,45лв","491,00лв"
Combined stroller Tutek Trido eco leather ECO - TDECO2,https://detski-magazin.com/detski-kolicki/-kombinirana-detska-kolichka-tutek-trido-eko-kozha-eco-tdeco2-20363.html,,,"939,56лв","989,01лв"
Baby stroller Adbor 2015 Nemo 3in1 color 142,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-adbor-2015-nemo-3v1-cvyat-142-12405.html,,,"777,10лв","818,00лв"
Graco Trekko Completo - combined stroller Chilli Red,https://detski-magazin.com/detski-kolicki/graco-trekko-completo-kombinirana-kolichka-chilli-red--4089.html,,,"429,00лв",
Baby stroller Adbor 3in1 Zarra NEW - color blue,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-adbor-3v1-zarra-new-cvyat-sin-16593.html,,,"899,00лв",
D. collar aster dark blue flowers,https://detski-magazin.com/transformirassha-kolichka/dkolichka-aster-dark-blue-flowers-24709.html,,,"226,80лв",
Stroller aster beige & brown lines,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-aster-beigebrown-lines-24711.html,,,"226,80лв",
Baby stroller Lorelli Calibra 2017 2in1 - brown,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-lorelli-calibra-2017-2v1-kafyava-17711.html,,,"455,00лв",
Baby stroller verso green,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-verso-green-24712.html,,,"295,00лв",
Baby stroller verso dark blue flowers,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-verso-dark-blue-flowers-24714.html,,,"295,00лв",
Baby stroller Lorelli Calibra 2018 2in1 - Black & Red,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-lorelli-calibra-2018-2v1-blackred-21614.html,,,"455,00лв",
Baby stroller sola dark blue,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-sola-dark-blue-24717.html,,,"299,60лв",
Baby stroller Gusio Maseratti 2in1 - color red,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-gusio-maseratti-2v1-cvyat-cherven-16601.html,,,"769,00лв",
Baby stroller sola beige,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-sola-beige-24718.html,,,"299,60лв",
Baby stroller Cybex Agis M-Air 3 2018 - Denim blue,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-cybex-agis-m-air-3-2018-denim-blue--21829.html,,,"503,91лв",
Baby stroller sola gray,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-sola-grey-24719.html,,,"299,60лв",
Baby stroller Cybex Agis M-Air 3 2018 - Lavastone black,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-cybex-agis-m-air-3-2018-lavastone-black-21830.html,,,"503,91лв",
Baby stroller alexa set dark blue birds,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-dark-blue-birds-24734.html,,,"381,00лв",
Baby stroller Cybex Agis M-Air 3 2018 - Passion pink,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-cybex-agis-m-air-3-2018-passion-pink-21831.html,,,"503,91лв",
Baby stroller lora set dark blue birds,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-dark-blue-birds-24738.html,,,"375,00лв",
Baby stroller Cybex Agis M-Air 3 2018 - Rebel red,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-cybex-agis-m-air-3-2018-rebel-red--21832.html,,,"503,91лв",
Stroller tricycle HAUCK Citi Neo II - Caviar Aqua,https://detski-magazin.com/detski-kolicki/detska-kolichka-trikolka-hauck-citi-neo-ii-caviar-aqua-22290.html,,,"197,01лв",
Baby stroller Britax B-Smart 3 - Black Thunder,https://detski-magazin.com/kombinirani-kolichki/-bebeshka-kolichka-britax-b-smart-3-black-thunder-2291.html,,,"599,00лв",
Stroller tricycle HAUCK Rapid 3 - Caviar Turquoise,https://detski-magazin.com/detski-kolicki/detska-kolichka-trikolka-hauck-rapid-3-caviar-turquoise-22292.html,,,"345,51лв",
Baby stroller Hauck Maxan 3 Plus Trio Set - Melange Sand,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-hauck-maxan-3-plus-trio-set-melange-sand-22296.html,,,"1404,81лв",
D. trolley s-500 dark blue flowers,https://detski-magazin.com/transformirassha-kolichka/d-kolichka-s-500-dark-blue-flowers-24941.html,,,"265,00лв",
Baby stroller Hauck Maxan 3 Plus Trio Set - Melange Stone,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-hauck-maxan-3-plus-trio-set-melange-stone-22295.html,,,"1404,81лв",
Baby stroller Hauck Colt set - caviar capri,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-hauck-colt-set-caviar-capri-23730.html,,,"751,41лв",
Baby stroller Graco Trekko Completo Sport Luxe,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-graco-trekko-completo-sport-luxe-22386.html,,,"513,81лв",
Combined stroller Kikka boo Amica 2 in 1 - Mint,https://detski-magazin.com/transformirassha-kolichka/kombinirana-kolichka-kikka-boo-amica-2-v-1-mint-28392.html,,,"315,81лв",
"Chipolino Stroller ""Nobi"" amethyst",https://detski-magazin.com/bebeshki-kolichki-trikolki/chipolino-detska-kolichka-nobi-ametist-35783.html,,,"158,32лв",
Tриколка Rapid 3R Oil,https://detski-magazin.com/detski-kolicki/trikolka-rapid-3r-oil-37613.html,,,"385,11лв",
Combined stroller Kikka boo Amica 3 in 1 - Beige,https://detski-magazin.com/transformirassha-kolichka/kombinirana-kolichka-kikka-boo-amica-3-v-1-beige-28396.html,,,"414,82лв",
Roadster Duo SLX gray / silver tricycle,https://detski-magazin.com/detski-kolicki/trikolka-za-b-ci-roadster-duo-slx-grey-silver-37620.html,,,"583,11лв",
Combined stroller Kikka boo Amica 3 in 1 - Gray,https://detski-magazin.com/transformirassha-kolichka/kombinirana-kolichka-kikka-boo-amica-3-v-1-grey-28397.html,,,"414,81лв",
Tриколка Rapid 3R Black,https://detski-magazin.com/detski-kolicki/trikolka-rapid-3r-black-42144.html,,,"424,71лв",
Baby stroller lora set dark gray,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-dark-grey-28680.html,,,"412,29лв",
"CAM Combi set ""Kombi Family"" 791beige bear",https://detski-magazin.com/bebeshki-kolichki-trikolki/cam-kombkolkombi-femili791bezhovo-meche-43815.html,,,"1386,00лв",
Newborn basket Britax Romer Affinity - Cactus Green,https://detski-magazin.com/detski-kolicki/kosh-za-novorodeno-britax-romer-affinity-cactus-green-20276.html,,,"349,00лв",
D. stroller alexa set dark gray,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-dark-grey-31778.html,,,"419,30лв",
Newborn basket Cybex Priam Fashion Collection Anna K Space rocket,https://detski-magazin.com/detski-kolicki/kosh-za-novorodeno-cybex-priam-fashion-collection-anna-k-space-rocket--20383.html,,,"741,51лв",
D. trolley lora set black circles,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-black-circles-31947.html,,,"375,00лв",
D. trolley lora set gray lighthouse,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-grey-lighthouse-31948.html,,,"324,24лв",
Newborn basket Cybex Priam Fashion Collection KOI Crystallized,https://detski-magazin.com/detski-kolicki/kosh-za-novorodeno-cybex-priam-fashion-collection-koi-crystallized-20388.html,,,"642,51лв",
D. trolley lora set red & black lighthouse,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-redblack-lighthouse-31949.html,,,"384,96лв",
Newborn basket Callisto Heavenly blue 2013,https://detski-magazin.com/koshove/kosh-za-novorodeno-callisto-heavenly-blue-2013-27220.html,,,"49,50лв",
D. trolley lora set beige & black dots,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-beigeblack-dots-31950.html,,,"412,29лв",
D. cart lora set string,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-string-31951.html,,,"324,24лв",
Combined baby stroller Adbor 3in1 Zarra - color 08,https://detski-magazin.com/detski-kolicki/kombinirana-bebeshka-kolichka-adbor-3v1-zarra-cvyat-08-16947.html,,,"882,00лв",
D. stroller alexa set light gray,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-light-grey-32498.html,,,"419,30лв",
D. stroller alexa set black leaves,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-black-leaves-32499.html,,,"419,30лв",
D. stroller alexa set red & black lighthouse,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-redblack-lighthouse-32500.html,,,"419,30лв",
Д.количка alexa set dark gray lighthouse,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-alexa-set-dark-grey-lighthouse-32501.html,,,"419,30лв",
D. stroller lora set blue,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-blue-32502.html,,,"384,96лв",
D. stroller lora set pink,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lora-set-pink-32503.html,,,"375,00лв",
Combined baby stroller Adbor Zipp 2in1 - lime color,https://detski-magazin.com/kombinirani-kolichki/kombinirana-bebeshka-kolichka-adbor-zipp-2v1-cvyat-lajm-17191.html,,,"535,00лв",
D. stroller s-500 set dark gray & black cross,https://detski-magazin.com/transformirassha-kolichka/d-kolichka-s-500-set-dark-greyblack-cross-32515.html,,,"353,00лв",
D. trolley s-500 set dark gray lighthouse,https://detski-magazin.com/transformirassha-kolichka/d-kolichka-s-500-set-dark-grey-lighthouse-32516.html,,,"353,00лв",
D. trolley lumina set gray,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lumina-set-grey-33695.html,,,"554,00лв",
Baby stroller Jane Epic Koos 3in1 2017 - black S90,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-jane-epic-koos-3v1-2017-cherna-s90-17576.html,,,"1349,00лв",
D. trolley lumina set red,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lumina-set-red-33696.html,,,"638,00лв",
D. trolley lumina set black,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lumina-set-black-33697.html,,,"638,00лв",
"Chipolino Shopping cart transfer. seat ""Milo"" graphite",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transf-sedalkamilo-grafit-35726.html,,,"376,20лв",
"Chipolino Shopping cart transfer. seat ""Milo"" mocha",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transf-sedalkamilo-moka-35727.html,,,"376,20лв",
Baby stroller MIA Lorelli 3in1 2017 - gray,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-mia-lorelli-3v1-2017-siva-17691.html,,,"754,60лв",
"Chipolino Shopping cart transfer. seat ""Cute"" orchid",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transf-sedalkamilo-orkhideya-35729.html,,,"376,20лв",
Baby stroller KARA Lorelli 3in1 2017 - brown,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-kara-lorelli-3v1-2017-kafyava-17697.html,,,"680,00лв",
"Chipolino Trolley transfer seat ""Noah"" gray denim",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transfsedalka-noa-siv-denim-35730.html,,,"346,50лв",
"Chipolino Trolley transfer seat ""Noah"" blue denim",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transfsedalka-noa-sin-denim-35731.html,,,"346,50лв",
"Chipolino Trolley transfer seat ""Noah"" linen orchid",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transfsedalka-noa-len-orkhideya-35732.html,,,"346,50лв",
Chipolino Kol. transf. seat 0 + months. Terra graphite l,https://detski-magazin.com/transformirassha-kolichka/chipolino-kol-transf-sedalka-0mestera-grafit-l-35737.html,,,"297,00лв",
Chipolino Qty. transfer seat 0 + months. Terra mocha linen,https://detski-magazin.com/transformirassha-kolichka/chipolino-kol-transf-sedalka-0mestera-moka-len-35738.html,,,"297,00лв",
"Chipolino Stroller 0+ ""April"" gray linen",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-ejpril-siv-len-35764.html,,,"147,51лв",
"Chipolino Stroller 0+ ""April"" blue linen",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-ejpril-sin-len-35765.html,,,"147,51лв",
"Chipolino Stroller 0+ ""April"" orchid flax",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-ejpril-orkhideya-len-35766.html,,,"147,51лв",
"Chipolino Stroller 0+ ""Oreo"" gray denim",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-oreo-siv-denim-35784.html,,,"185,13лв",
"Chipolino Baby stroller 0+ ""Oreo"" blue denim",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-oreo-sin-denim-35785.html,,,"185,13лв",
"Chipolino Stroller 0+ ""Oreo"" flax mint",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-oreo-len-menta-35786.html,,,"185,13лв",
"Chipolino Stroller ""Fresh"" 3.0 Texas",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-fresh-30-texas-35810.html,,,"762,30лв",
D. trolley lumina set dark blue,https://detski-magazin.com/transformirassha-kolichka/bebeshka-kolichka-lumina-set-dark-blue-36474.html,,,"638,00лв",
"Chipolino Cart -Transf. seat ""Fusion"" frappe",https://detski-magazin.com/transformirassha-kolichka/chipolino-kolichka-transf-sedalka-fyuzhn-frape-38816.html,,,"474,25лв",
"Chipolino Stroller 0+ ""April"" carbon",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-ejpril-karbon-39028.html,,,"147,51лв",
Baby stroller MIA Lorelli 2in1 - brown,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-mia-lorelli-2v1-kafyava-17694.html,,,"672,00лв",
"Chipolino Stroller 0+ ""April"" fog",https://detski-magazin.com/transformirassha-kolichka/chipolino-detska-kolichka-0-ejpril-mgla-39029.html,,,"138,30лв",
Baby stroller LUNA 2in1 Lorelli 2017 - gray with blue,https://detski-magazin.com/detski-kolicki/bebeshka-kolichka-luna-2v1-lorelli-2017-sivo-ss-sino-17706.html,,,"357,00лв",
